,theta i [rad],r orb [AU],v orb [km s-1],ang orb [rad],r L1 [AU],v i [km s-1],ang i [rad],a p [AU],e p,theta p i [rad],flag impact,v imp [km s-1],ang imp [rad]
0,0.0,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
1,0.00628947478196,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
2,0.0125789495639,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
3,0.0188684243459,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
4,0.0251578991278,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
5,0.0314473739098,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
6,0.0377368486918,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
7,0.0440263234737,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
8,0.0503157982557,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
9,0.0566052730377,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
10,0.0628947478196,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
11,0.0691842226016,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
12,0.0754736973835,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
13,0.0817631721655,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
14,0.0880526469475,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
15,0.0943421217294,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
16,0.100631596511,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
17,0.106921071293,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
18,0.113210546075,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
19,0.119500020857,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
20,0.125789495639,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
21,0.132078970421,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
22,0.138368445203,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
23,0.144657919985,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
24,0.150947394767,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
25,0.157236869549,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
26,0.163526344331,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
27,0.169815819113,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
28,0.176105293895,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
29,0.182394768677,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
30,0.188684243459,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
31,0.194973718241,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
32,0.201263193023,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
33,0.207552667805,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
34,0.213842142587,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
35,0.220131617369,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
36,0.226421092151,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
37,0.232710566933,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
38,0.239000041715,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
39,0.245289516497,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
40,0.251578991278,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
41,0.25786846606,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
42,0.264157940842,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
43,0.270447415624,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
44,0.276736890406,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
45,0.283026365188,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
46,0.28931583997,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
47,0.295605314752,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
48,0.301894789534,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
49,0.308184264316,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
50,0.314473739098,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
51,0.32076321388,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
52,0.327052688662,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
53,0.333342163444,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
54,0.339631638226,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
55,0.345921113008,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
56,0.35221058779,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
57,0.358500062572,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
58,0.364789537354,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
59,0.371079012136,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
60,0.377368486918,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
61,0.3836579617,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
62,0.389947436482,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
63,0.396236911264,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
64,0.402526386046,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
65,0.408815860828,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
66,0.415105335609,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
67,0.421394810391,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
68,0.427684285173,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
69,0.433973759955,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
70,0.440263234737,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
71,0.446552709519,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
72,0.452842184301,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
73,0.459131659083,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
74,0.465421133865,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
75,0.471710608647,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
76,0.478000083429,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
77,0.484289558211,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
78,0.490579032993,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
79,0.496868507775,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
80,0.503157982557,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
81,0.509447457339,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
82,0.515736932121,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
83,0.522026406903,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
84,0.528315881685,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
85,0.534605356467,2.2,29.7884676058,1.57079632679,1.04604604955,2.6644960974,1.57079632679,0.525220867606,0.991630786335,3.14159265359,1.0,616.473053889,1.33564305294
